hotel_id,name,address,city,country,latitude,longitude,avg_score,total_reviews,price_per_night,has_wifi,has_pool,has_gym,has_sauna,has_restaurant,has_room_service,has_lounge,has_event_space
615,Holiday Inn Paris Elys es,24 Rue De Miromesnil 8th arr 75008 Paris France,Paris,France,48.8730437,2.3161144,8.0,421,225,1,0,0,0,1,0,0,0
616,Hotel Midmost,Pelayo 14 Ciutat Vella 08001 Barcelona Spain,Barcelona,Spain,41.3856173,2.1659487,9.2,460,195,1,1,0,0,1,0,0,0
617,Sydney House Chelsea,9 11 Sydney Street Kensington and Chelsea London SW3 6PU United Kingdom,London,United Kingdom,51.4910062,-0.1717691,8.7,585,270,1,0,0,0,1,1,0,0
618,Austria Trend Hotel Astoria Wien,K rntner Stra e 32 34 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2044655,16.3702399,8.5,2279,190,1,0,0,0,1,0,0,0
619,The Harmonie Vienna,Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,Vienna,Austria,48.2199427,16.3598984,9.2,1083,185,1,0,1,0,1,0,1,0
620,Mercure Paris Opera Garnier,4 Rue de L Isly 8th arr 75008 Paris France,Paris,France,48.8749511,2.3259532,8.1,501,225,1,0,0,0,1,0,0,0
621,Le Meridien Vienna,Robert Stolz Platz 1 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2027296,16.3661211,8.3,2393,190,1,1,1,1,1,1,0,0
622,Royal Passeig de Gracia,Passeig de Gracia 84 Eixample 08008 Barcelona Spain,Barcelona,Spain,41.3946775,2.162638,8.6,3823,180,1,0,1,0,1,0,0,0
623,The Henrietta Hotel,14 Henrietta Street Westminster Borough London WC2E 8QH United Kingdom,London,United Kingdom,51.5109079,-0.1238221,9.2,49,270,0,0,0,0,1,0,0,0
624,The Savoy,Strand Westminster Borough London WC2R 0EU United Kingdom,London,United Kingdom,51.5111922,-0.1194006,9.4,1021,280,1,1,0,0,1,1,0,0
625,The Royal Park Hotel,3 Westbourne Terrace Lancaster Gate Westminster Borough London W2 3UL United Kingdom,London,United Kingdom,51.5142054,-0.1766098,8.7,331,270,1,0,0,0,1,0,1,0
626,The Ritz London,150 Piccadilly Westminster Borough London W1J 9BR United Kingdom,London,United Kingdom,51.5069446,-0.1415776,9.3,831,280,1,0,0,0,1,1,0,0
627,DoubleTree By Hilton London Excel,Excel 2 Festoon Way Royal Victoria Dock Newham London E16 1RH United Kingdom,London,United Kingdom,51.507377,0.038657,8.4,2726,265,1,0,0,0,1,1,0,0
628,Radisson Blu Edwardian Sussex,19 25 Granville Place Marble Arch Westminster Borough London W1H 6PA United Kingdom,London,United Kingdom,51.5144381,-0.1558337,8.0,1295,255,1,0,0,0,1,1,0,0
629,Grand Hotel et de Milan,Via Manzoni 29 Milan City Center 20121 Milan Italy,Milan,Italy,45.4699058,9.1925024,9.1,451,220,1,0,0,0,1,0,0,0
630,Hotel Espa a Ramblas,Sant Pau 9 11 Ciutat Vella 08001 Barcelona Spain,Barcelona,Spain,41.3799209,2.1728181,8.7,1908,205,1,1,0,0,1,0,0,0
631,25hours Hotel beim MuseumsQuartier,Lerchenfelder Stra e 1 3 07 Neubau 1070 Vienna Austria,Vienna,Austria,48.2064745,16.3546297,8.8,4324,215,1,0,1,1,1,0,0,0
632,9Hotel Republique,7 9 Rue Pierre Chausson 10th arr 75010 Paris France,Paris,France,48.8708419,2.3605864,8.8,857,230,1,0,1,0,1,0,1,0
633,Eurostars Monumental,Consell de Cent 498 500 Eixample 08013 Barcelona Spain,Barcelona,Spain,41.4006653,2.1787089,8.3,1382,165,1,0,0,0,1,1,0,0
634,TWO Hotel Barcelona by Axel 4 Sup Adults Only,Calabria 90 92 Eixample 08015 Barcelona Spain,Barcelona,Spain,41.37913,2.1561186,8.8,2336,175,1,1,1,1,1,0,0,0
635,Les Plumes Hotel,10 rue Lamartine 9th arr 75009 Paris France,Paris,France,48.8766269,2.3432886,8.8,514,240,1,0,0,0,1,1,0,0
636,Waldorf Astoria Amsterdam,Herengracht 542 556 Amsterdam City Center 1017 CG Amsterdam Netherlands,Amsterdam,Netherlands,52.364768,4.896945,9.5,443,245,1,1,1,1,1,1,1,0
637,Catalonia Square 4 Sup,Ronda Sant Pere 9 Eixample 08010 Barcelona Spain,Barcelona,Spain,41.3885658,2.1712991,9.4,1711,200,1,1,1,0,1,0,1,0
638,NH Collection Wien Zentrum,Mariahilfer Stra e 78 07 Neubau 1070 Vienna Austria,Vienna,Austria,48.1979979,16.3483314,8.9,1887,205,1,0,1,1,1,1,0,0
639,Acta Atrium Palace,Gran Via Corts Catalanes 656 Eixample 08010 Barcelona Spain,Barcelona,Spain,41.390913,2.1706981,8.5,1933,185,1,1,0,1,1,1,0,0
640,Novotel London Blackfriars,46 Blackfriars Road Southwark London SE1 8NZ United Kingdom,London,United Kingdom,51.5050165,-0.1049831,8.7,1362,250,1,1,1,1,1,1,0,0
641,K K Hotel Picasso,Passeig de Picasso 26 30 Ciutat Vella 08003 Barcelona Spain,Barcelona,Spain,41.3866227,2.1840722,8.9,1517,185,1,1,0,0,1,0,0,0
642,Petit Palace Museum,Diputacion 250 Eixample 08007 Barcelona Spain,Barcelona,Spain,41.3888014,2.1653738,8.6,1594,195,1,0,0,1,1,1,0,0
643,Hotel Indigo London Paddington,16 London Street Paddington Westminster Borough London W2 1HL United Kingdom,London,United Kingdom,51.5150534,-0.1739974,8.7,602,265,1,0,0,0,1,0,0,0
644,Hotel Raffaello,Viale Certosa 108 Certosa 20156 Milan Italy,Milan,Italy,45.494861,9.141551,8.1,824,185,1,0,0,0,1,0,0,0
645,London Marriott Hotel Marble Arch,134 George Street Westminster Borough London W1H 5DN United Kingdom,London,United Kingdom,51.5163841,-0.1635764,8.2,1505,235,1,1,1,0,1,0,1,0
646,Hotel Eug ne en Ville,6 rue Buffault 9th arr 75009 Paris France,Paris,France,48.8750119,2.3416769,8.3,1093,235,1,0,0,0,1,1,0,0
647,Imperial Riding School Renaissance Vienna Hotel,Ungargasse 60 03 Landstra e 1030 Vienna Austria,Vienna,Austria,48.1966396,16.3863822,8.1,1395,200,1,1,1,1,1,0,1,0
648,Crowne Plaza London Kensington,100 Cromwell Road Kensington and Chelsea London SW7 4ER United Kingdom,London,United Kingdom,51.495179,-0.183827,8.7,743,255,1,0,1,0,1,1,1,0
649,Ace Hotel London Shoreditch,100 Shoreditch High Street Hackney London E1 6JQ United Kingdom,London,United Kingdom,51.5254162,-0.0772849,8.6,1593,255,1,0,0,0,1,1,0,0
650,Gainsborough Hotel,7 11 Queensberry Place Kensington and Chelsea London SW7 2DL United Kingdom,London,United Kingdom,51.4948416,-0.1772056,6.9,1884,190,1,0,0,0,1,0,0,0
651,Hotel Barcelona Catedral,Capellans 4 Ciutat Vella 08002 Barcelona Spain,Barcelona,Spain,41.384829,2.1751277,8.9,2695,175,1,1,1,0,1,0,0,0
652,Amsterdam Canal Residence,Weteringschans 251 Amsterdam City Center 1017 XJ Amsterdam Netherlands,Amsterdam,Netherlands,52.3594783,4.895853,8.3,255,190,1,0,0,0,1,0,0,0
653,Balmoral Champs Elys es,6 rue du General Lanrezac 17th arr 75017 Paris France,Paris,France,48.8759855,2.293938,8.7,476,270,1,0,0,0,1,0,0,0
654,Goodenough Club,23 Mecklenburgh Square Camden London WC1N 2AD United Kingdom,London,United Kingdom,51.525535,-0.1180354,8.5,959,255,1,0,0,0,1,0,0,0
655,Aparthotel Adagio Vienna City,Uraniastra e 2 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2110845,16.3838405,8.1,1787,195,1,0,1,0,1,0,0,0
656,The Wittmore Adults Only,Riudarenes 7 Ciutat Vella 08002 Barcelona Spain,Barcelona,Spain,41.380939,2.1796095,9.4,217,215,1,1,0,0,1,0,0,0
657,Catalonia Ramblas 4 Sup,Pelai 28 Ciutat Vella 08002 Barcelona Spain,Barcelona,Spain,41.3856387,2.1668274,8.6,4276,195,1,1,0,1,1,1,0,0
658,Best Western Allegro Nation,33 Avenue Du Docteur Arnold Netter 12th arr 75012 Paris France,Paris,France,48.8430891,2.4049867,7.8,354,195,1,0,0,0,1,0,0,0
659,Park Hotel,Stadhouderskade 25 Oud Zuid 1071 ZD Amsterdam Netherlands,Amsterdam,Netherlands,52.3613814,4.8832594,8.3,2027,230,1,0,0,0,1,0,0,0
660,Hotel Oscar,33 rue Marbeuf 8th arr 75008 Paris France,Paris,France,48.8694755,2.3046954,8.5,408,225,1,0,0,0,1,0,0,0
661,Arthotel ANA Boutique Six,Webgasse 23 06 Mariahilf 1060 Vienna Austria,Vienna,Austria,48.1941905,16.3462578,8.2,3498,180,1,0,0,0,1,0,0,0
662,San Domenico House,29 31 Draycott Place Kensington and Chelsea London SW3 2SH United Kingdom,London,United Kingdom,51.4917798,-0.1616049,9.0,317,280,1,0,0,0,1,1,1,0
663,Ibis Styles Paris Gare Saint Lazare,9 Rue de Constantinople 8th arr 75008 Paris France,Paris,France,48.8796596,2.3209155,7.7,113,220,1,0,0,0,1,0,0,0
664,Ambassadors Bloomsbury,12 Upper Woburn Place Camden London WC1H 0HX United Kingdom,London,United Kingdom,51.5266618,-0.1296571,7.9,1521,240,1,0,0,0,1,1,0,0
665,Sir Adam Hotel,Overhoeksplein 7 Amsterdam Noord 1031 KS Amsterdam Netherlands,Amsterdam,Netherlands,52.3840358,4.9028572,9.0,361,225,0,0,0,0,1,0,0,0
666,Holiday Inn London Bloomsbury,Coram Street Camden London WC1N 1HT United Kingdom,London,United Kingdom,51.5241248,-0.1258066,8.2,2995,240,1,0,0,0,1,0,0,0
667,K West Hotel Spa,Richmond Way Hammersmith and Fulham London W14 0AX United Kingdom,London,United Kingdom,51.5013149,-0.2174459,8.4,1560,240,1,0,1,1,1,1,0,0
668,L H tel,13 rue des Beaux Arts 6th arr 75006 Paris France,Paris,France,48.8562272,2.3351758,8.8,224,260,1,1,0,0,1,0,0,0
669,Victoires Opera,56 rue de Montorgueil 2nd arr 75002 Paris France,Paris,France,48.8648997,2.3469433,7.5,273,205,1,0,0,0,1,0,0,0
670,Hotel V Fizeaustraat,Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,Amsterdam,Netherlands,52.3451511,4.9252372,9.1,1708,220,1,0,1,0,1,1,0,0
671,Holiday Inn London West,4 Portal Way Gypsy Corner A40 London W3 6RT United Kingdom,London,United Kingdom,51.5210117,-0.2628618,8.1,1500,250,1,0,0,0,1,1,0,0
672,Hotel Da Vinci,Via Senigallia 6 20161 Milan Italy,Milan,Italy,45.5331372,9.1711019,8.1,16670,165,1,0,0,0,1,0,0,0
673,H tel de Banville,166 Boulevard Berthier 17th arr 75017 Paris France,Paris,France,48.8864673,2.2948911,8.7,493,250,1,0,0,0,1,0,0,0
674,Hotel Whistler,36 rue de Saint Quentin 10th arr 75010 Paris France,Paris,France,48.879314,2.3560185,9.2,115,230,1,0,0,0,1,0,0,0
675,The Bloomsbury Hotel,16 22 Great Russell Street Camden London WC1B 3NN United Kingdom,London,United Kingdom,51.5171671,-0.1290534,9.0,1254,265,1,0,0,0,1,0,0,0
676,The Ned,Poultry 27 City of London London EC2R 8AJ United Kingdom,London,United Kingdom,51.5135929,-0.0907833,9.3,517,260,1,1,1,1,1,1,0,0
677,Park Plaza Victoria London,239 Vauxhall Bridge Road Westminster Borough London SW1V 1EQ United Kingdom,London,United Kingdom,51.4942539,-0.1414756,8.6,4426,260,1,0,1,0,1,1,0,0
678,Apex London Wall Hotel,7 9 Copthall Avenue City of London London EC2R 7NJ United Kingdom,London,United Kingdom,51.5160484,-0.0880181,9.1,949,255,1,0,0,0,1,1,0,0
679,pentahotel Vienna,Margaretenstra e 92 05 Margareten 1050 Vienna Austria,Vienna,Austria,48.1899743,16.3567007,8.5,805,205,1,1,1,1,1,0,0,0
680,Austria Trend Hotel Savoyen Vienna,Rennweg 16 03 Landstra e 1030 Vienna Austria,Vienna,Austria,48.1950444,16.3844751,8.9,4016,205,1,0,1,1,1,1,1,0
681,Hotel Les Rives de Notre Dame,15 Quai Saint Michel 5th arr 75005 Paris France,Paris,France,48.8532269,2.3457159,8.6,265,245,1,0,0,0,1,0,0,0
682,The Berkeley,Wilton Place Knightsbridge Westminster Borough London SW1X 7RL United Kingdom,London,United Kingdom,51.5020912,-0.1577795,9.1,232,285,1,1,1,0,1,0,0,0
683,Camperio House Suites Apartments,Via Camperio 9 Milan City Center 20123 Milan Italy,Milan,Italy,45.466598,9.183064,8.9,567,205,1,0,0,0,1,0,0,0
684,DoubleTree by Hilton London Docklands Riverside,265 Rotherhithe Street Southwark London SE16 5HW United Kingdom,London,United Kingdom,51.5043483,-0.0334436,8.1,3826,240,1,0,0,0,1,1,0,0
685,Grand Hotel Downtown,Eerste Constantijn Huygensstraat 10A Oud West 1054 BR Amsterdam Netherlands,Amsterdam,Netherlands,52.36513,4.8729422,7.5,1270,185,1,0,0,0,1,1,0,0
686,Hilton Vienna Danube Waterfront,Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,Vienna,Austria,48.2140659,16.4217627,8.4,2349,215,1,1,1,1,1,1,1,0
687,Op ra Marigny,11 Rue de l Arcade 8th arr 75008 Paris France,Paris,France,48.871723,2.3235377,8.1,735,225,1,0,0,0,1,1,0,0
688,The Justin James Hotel,43 Worple Road Wimbledon London SW19 4JZ United Kingdom,London,United Kingdom,51.4202661,-0.211268,8.3,561,240,1,0,0,0,1,0,0,0
689,Boutiquehotel Das Tyrol,Mariahilfer Stra e 15 06 Mariahilf 1060 Vienna Austria,Vienna,Austria,48.2008957,16.3592496,9.4,501,215,1,0,0,1,1,0,0,0
690,Mercure Wien Zentrum,Fleischmarkt 1a 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2114087,16.3746469,8.3,1105,185,1,0,0,0,1,0,0,0
691,Barcel Raval,Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain,Barcelona,Spain,41.3790126,2.1696339,8.4,2254,190,1,1,1,1,1,0,0,0
692,Amba Hotel Charing Cross,The Strand Westminster Borough London WC2N 5HX United Kingdom,London,United Kingdom,51.508236,-0.1261963,9.3,1694,285,1,0,0,0,1,1,1,0
693,Le Meridien Piccadilly,21 Piccadilly Westminster Borough London W1J 0BH United Kingdom,London,United Kingdom,51.5094835,-0.1362538,7.6,817,235,1,1,1,1,1,0,0,0
694,Catalonia Catedral,Arcs 10 Ciutat Vella 08002 Barcelona Spain,Barcelona,Spain,41.3846637,2.1740902,9.2,1914,205,1,1,0,0,1,0,0,0
695,Novotel Paris Centre Bercy,85 Rue De Bercy 12th arr 75012 Paris France,Paris,France,48.8384558,2.3805885,8.3,1330,240,1,0,0,0,1,1,0,0
696,Antares Hotel Accademia,Viale Certosa 68 Certosa 20155 Milan Italy,Milan,Italy,45.4921089,9.1476806,8.4,415,210,1,0,0,0,1,0,0,0
697,Hollmann Beletage Design Boutique,K llnerhofgasse 6 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2105156,16.3760717,9.3,389,205,1,0,0,1,1,0,0,0
698,Novotel London Wembley,5 Olympic Way Wembley Brent London HA9 0NP United Kingdom,London,United Kingdom,51.5611271,-0.2787261,8.9,2924,280,1,0,0,0,1,1,0,0
699,Le 123 Elysees Astotel,123 Rue Du Faubourg Saint Honor 8th arr 75008 Paris France,Paris,France,48.8730823,2.309659,9.2,171,260,1,0,0,0,1,0,0,0
700,InterContinental Wien,Johannesgasse 28 03 Landstra e 1030 Vienna Austria,Vienna,Austria,48.2019865,16.3789934,8.1,737,180,1,1,0,0,1,0,1,0
701,Suites H tel Helzear Montparnasse,40 rue Liancourt 14th arr 75014 Paris France,Paris,France,48.8346811,2.3255098,8.1,544,225,1,0,0,0,1,0,0,0
702,Bradford Elys es Astotel,10 rue Saint Philippe du Roule 8th arr 75008 Paris France,Paris,France,48.8729676,2.3081178,9.1,234,270,1,0,0,0,1,0,1,0
703,Best Western Le 18 Paris,51 rue Letort 18th arr 75018 Paris France,Paris,France,48.8966167,2.3434843,7.6,527,190,1,0,0,0,1,0,0,0
704,Mandarin Oriental Barcelona,Passeig de Gr cia 38 40 Eixample 08007 Barcelona Spain,Barcelona,Spain,41.391393,2.1668467,9.0,283,210,1,1,1,1,1,0,0,0
705,Atlantis Hotel Vienna,Wurzbachgasse 21 15 Rudolfsheim F nfhaus 1150 Vienna Austria,Vienna,Austria,48.2037451,16.3356767,8.1,2823,195,1,0,0,0,1,0,0,0
706,Room Mate Anna,Carrer de Arag 271 Eixample 08007 Barcelona Spain,Barcelona,Spain,41.3929366,2.1653954,9.1,1286,195,1,1,1,0,1,1,0,0
707,Baglioni Hotel London The Leading Hotels of the World,60 Hyde Park gate Kensington and Chelsea London SW7 5BB United Kingdom,London,United Kingdom,51.5017224,-0.1846243,9.0,290,260,1,0,0,0,1,0,0,0
708,Holiday Inn Paris Notre Dame,4 rue Danton 6th arr 75006 Paris France,Paris,France,48.8528427,2.3422256,8.3,1174,220,1,0,0,0,1,1,0,0
709,The Hari London,20 Chesham Place Kensington and Chelsea London SW1X 8HQ United Kingdom,London,United Kingdom,51.4973203,-0.1562558,9.2,635,280,1,0,1,0,1,1,1,0
710,H10 London Waterloo,284 To 302 Waterloo Road Southwark London SE1 8RQ United Kingdom,London,United Kingdom,51.4988817,-0.1062888,8.5,1114,245,1,0,1,0,1,1,0,0
711,Best Western Premier Op ra Opal,19 Rue Tronchet 8th arr 75008 Paris France,Paris,France,48.8722588,2.3257608,8.6,772,255,1,0,0,0,1,0,0,0
712,Courtyard by Marriott Vienna Schoenbrunn,Sch nbrunner Schlossstra e 38 40 12 Meidling 1120 Vienna Austria,Vienna,Austria,48.184732,16.3211959,8.3,625,185,1,0,0,0,1,1,0,0
713,Eurostars Bcn Design,Passeig de Gr cia 29 Eixample 08007 Barcelona Spain,Barcelona,Spain,41.3907208,2.1660732,8.3,1601,165,1,0,1,0,1,1,0,0
714,H tel Paris Bastille Boutet MGallery by Sofitel,22 24 Rue Faidherbe 11th arr 75011 Paris France,Paris,France,48.8519215,2.3839993,8.8,381,270,0,1,0,1,1,0,0,0
715,Hotel Portello Gruppo Minihotel,Via G Silva 12 Fiera Milano City 20149 Milan Italy,Milan,Italy,45.4802503,9.1494925,7.8,1197,180,1,0,0,0,1,0,0,1
716,Francois 1er,7 Rue Magellan 8th arr 75008 Paris France,Paris,France,48.8701887,2.2997281,8.7,603,225,1,0,0,0,1,0,0,0
717,Axel Hotel Barcelona Urban Spa Adults Only,Aribau 33 Eixample 08011 Barcelona Spain,Barcelona,Spain,41.3873478,2.1603987,8.0,2694,170,1,1,1,1,1,0,0,0
718,Mercure London Bridge,71 79 Southwark Street Southwark London SE1 0JA United Kingdom,London,United Kingdom,51.5052587,-0.099176,8.5,947,240,1,0,0,0,1,0,0,0
719,The Montcalm At Brewery London City,52 Chiswell Street City of London London EC1Y 4SD United Kingdom,London,United Kingdom,51.5208155,-0.0915319,8.8,2617,245,1,0,0,0,1,1,1,0
720,London City Suites,42 46 Chiswell Street City of London London EC1Y 4SB United Kingdom,London,United Kingdom,51.5206309,-0.0915341,8.9,1744,270,1,0,0,0,1,1,0,0
721,BEST WESTERN Maitrise Hotel Maida Vale,53 59 Kilburn High Road Maida Vale London Camden London NW6 5SB United Kingdom,London,United Kingdom,51.5366053,-0.1919832,7.1,1877,185,1,0,0,0,1,0,0,0
722,H tel Le Relais Saint Germain,9 Carrefour de l Od on 6th arr 75006 Paris France,Paris,France,48.8519208,2.338878,9.3,107,270,1,0,0,0,1,0,0,0
723,WestCord Fashion Hotel Amsterdam,Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,Amsterdam,Netherlands,52.357655,4.844576,8.7,5236,220,1,1,1,1,1,1,0,0
724,The Exhibitionist Hotel,8 10 Queensberry Place Kensington and Chelsea London SW7 2EA United Kingdom,London,United Kingdom,51.4947754,-0.177789,8.4,1708,265,1,0,0,0,1,1,0,0
725,L Empire Paris,48 Rue De L arbre Sec 1st arr 75001 Paris France,Paris,France,48.8607764,2.3427564,8.6,619,225,1,0,0,1,1,0,0,0
726,The Lanesborough,Hyde Park Corner Westminster Borough London SW1X 7TA United Kingdom,London,United Kingdom,51.50303,-0.15242,9.4,64,295,0,0,1,1,1,1,0,0
727,Elys es R gencia,41 Avenue Marceau 16th arr 75016 Paris France,Paris,France,48.8686434,2.2984054,8.2,1100,240,1,0,0,0,1,0,0,0
728,Sina The Gray,Via San Raffaele 6 Milan City Center 20121 Milan Italy,Milan,Italy,45.4655368,9.1914986,8.3,346,220,1,0,0,0,1,1,0,0
729,Royal Ramblas,Las Ramblas 117 Ciutat Vella 08002 Barcelona Spain,Barcelona,Spain,41.3842838,2.1707092,8.4,3340,190,1,0,0,0,1,1,0,0
730,H tel Amastan Paris,34 rue Jean Mermoz 8th arr 75008 Paris France,Paris,France,48.8716831,2.3123759,9.1,102,245,1,0,0,0,0,0,0,0
731,Commodore Hotel,50 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,London,United Kingdom,51.5124496,-0.1795215,6.7,2400,195,1,0,1,0,1,1,0,0
732,Sercotel Amister Art Hotel Barcelona,Avenida Roma 93 95 Eixample 08029 Barcelona Spain,Barcelona,Spain,41.3844072,2.1514584,8.5,591,180,1,1,1,0,1,0,0,0
733,De Vere Devonport House,King William Walk Greenwich London SE10 9JW United Kingdom,London,United Kingdom,51.480672,-0.0071375,8.2,1827,230,1,0,0,0,1,0,0,0
734,Eurohotel Diagonal Port,Lope de Vega 4 Sant Mart 08005 Barcelona Spain,Barcelona,Spain,41.4006708,2.2087844,7.0,334,150,1,0,0,0,1,0,0,0
735,Belfast,10 avenue Carnot 17th arr 75017 Paris France,Paris,France,48.8756435,2.2938788,7.7,337,215,1,0,0,0,1,0,0,0
736,Room Mate Aitana,IJdock 6 Amsterdam City Center 1013 MM Amsterdam Netherlands,Amsterdam,Netherlands,52.3846059,4.8941866,8.8,4097,215,1,0,1,0,1,1,0,0
737,Hotel Lumen Paris Louvre,15 Rue Des Pyramides 1st arr 75001 Paris France,Paris,France,48.8652582,2.3329632,8.7,289,205,1,0,1,0,1,0,0,0
738,Covent Garden Hotel,10 Monmouth Street Camden London WC2H 9HB United Kingdom,London,United Kingdom,51.5145986,-0.1270336,9.4,158,305,1,0,0,0,1,0,1,0
739,Paris Marriott Opera Ambassador Hotel,16 boulevard Haussmann 9th arr 75009 Paris France,Paris,France,48.8728351,2.3362507,7.9,263,215,1,0,0,0,1,0,0,0
740,Pol Grace Hotel,Guillem Tell 49 Sarri St Gervasi 08006 Barcelona Spain,Barcelona,Spain,41.4017465,2.1477365,8.8,2220,190,1,0,0,0,1,0,0,0
741,Art Hotel Navigli,Via Angelo Carlo Fumagalli 4 Navigli 20143 Milan Italy,Milan,Italy,45.4501306,9.1696481,8.6,3636,195,1,0,1,1,1,0,0,0
742,Auteuil Tour Eiffel,8 10 Rue F licien David 16th arr 75016 Paris France,Paris,France,48.8506499,2.2750873,7.5,1266,205,1,0,0,0,1,0,0,0
743,Sheraton Diana Majestic,Viale Piave 42 Milan City Center 20129 Milan Italy,Milan,Italy,45.4736557,9.2066824,7.9,393,205,1,0,0,0,1,0,0,0
744,Alexandra Barcelona A DoubleTree by Hilton,Mallorca 251 Eixample 08008 Barcelona Spain,Barcelona,Spain,41.3931918,2.16152,8.3,351,185,1,1,0,0,1,0,0,0
745,Novotel Paris Les Halles,8 Place Marguerite de Navarre 1st arr 75001 Paris France,Paris,France,48.8607299,2.3465326,8.4,2398,230,1,0,0,0,1,0,0,0
746,H tel Powers,52 rue Francois 1er 8th arr 75008 Paris France,Paris,France,48.8691409,2.3031503,8.5,956,255,1,0,0,0,1,1,0,0
747,H tel Original Paris,8 Boulevard Beaumarchais 11th arr 75011 Paris France,Paris,France,48.8546989,2.3691899,8.9,148,225,1,0,0,0,0,0,0,0
748,Hotel Parc Saint Severin Esprit de France,22 Rue de La Parcheminerie 5th arr 75005 Paris France,Paris,France,48.8518584,2.3447798,9.1,600,230,1,0,0,0,1,0,0,0
749,TH Street Duomo,Via Santa Radegonda 14 Milan City Center 20121 Milan Italy,Milan,Italy,45.4657568,9.1916674,8.2,172,210,1,0,0,0,1,0,0,0
750,Park Plaza County Hall London,1 Addington Street Lambeth London SE1 7RY United Kingdom,London,United Kingdom,51.5014001,-0.1160092,8.4,6117,245,1,0,0,0,1,1,0,0
751,Rathbone,30 Rathbone Street West End Westminster Borough London W1T 1LB United Kingdom,London,United Kingdom,51.5186801,-0.1354055,8.3,776,255,1,0,0,0,1,0,0,0
752,Mimi s Hotel Soho,56 57 Frith Street Westminster Borough London W1D 3JG United Kingdom,London,United Kingdom,51.5140329,-0.1320651,8.3,687,250,1,0,0,0,1,0,0,0
753,Atahotel Contessa Jolanda,Via Murat 21 Niguarda 20159 Milan Italy,Milan,Italy,45.4984161,9.1904375,7.5,1559,180,1,0,1,0,1,1,0,0
754,Austria Trend Hotel Anatol Wien,Webgasse 26 06 Mariahilf 1060 Vienna Austria,Vienna,Austria,48.1945774,16.346356,8.8,1324,175,1,0,0,0,1,0,0,0
755,Hyatt Regency London The Churchill,30 Portman Square Westminster Borough London W1H 7BH United Kingdom,London,United Kingdom,51.5156471,-0.1572443,8.7,883,290,1,0,0,0,1,1,1,0
756,Au Manoir Saint Germain,153 Boulevard Saint Germain 6th arr 75006 Paris France,Paris,France,48.853688,2.3322667,8.6,616,245,1,0,0,0,1,0,0,0
757,H tel San R gis,12 Rue Jean Goujon 8th arr 75008 Paris France,Paris,France,48.8665788,2.3084447,8.7,277,245,1,0,0,0,1,1,0,0
758,Le Narcisse Blanc Spa,19 Boulevard De La Tour Maubourg 7th arr 75007 Paris France,Paris,France,48.8605125,2.3106533,9.5,222,280,1,1,0,1,1,1,0,0
759,Hotel Mailberger Hof,Annagasse 7 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.204183,16.3726664,8.4,1781,170,1,0,0,0,1,0,1,0
760,Melia Paris Notre Dame,7 Rue De L h tel Colbert 5th arr 75005 Paris France,Paris,France,48.8515198,2.3486511,8.7,214,240,1,0,0,0,1,0,0,0
761,Rainers Hotel Vienna,Gudrunstra e 184 10 Favoriten 1100 Vienna Austria,Vienna,Austria,48.1791893,16.3625367,8.2,1852,175,1,0,0,0,1,0,0,0
762,H tel Le Walt,37 Avenue De La Motte Picquet 7th arr 75007 Paris France,Paris,France,48.8547161,2.306642,8.8,257,250,1,0,0,0,1,0,0,0
763,Hotel K nig von Ungarn,Schulerstra e 10 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2082215,16.3751842,9.3,1207,205,1,0,0,0,1,0,0,0
764,Number Sixteen,16 Sumner Place Kensington and Chelsea London SW7 3EG United Kingdom,London,United Kingdom,51.4930905,-0.1755022,9.1,270,305,0,0,0,0,1,1,0,0
765,Mercure Paris Opera Louvre,95 Rue de Richelieu 2nd arr 75002 Paris France,Paris,France,48.8710895,2.3393461,8.1,511,205,1,0,0,0,1,1,0,0
766,Ramada Plaza Milano,Via Stamira D Ancona 27 Distretto Viale Monza 20127 Milan Italy,Milan,Italy,45.501946,9.2277569,8.4,2612,185,1,1,1,1,1,1,0,0
767,H tel Cristal Champs Elys es,9 Rue de Washington 8th arr 75008 Paris France,Paris,France,48.8726814,2.3020866,8.3,604,245,1,0,0,0,1,0,0,0
768,Swiss tel Amsterdam,Damrak 96 Amsterdam City Center 1012 LP Amsterdam Netherlands,Amsterdam,Netherlands,52.3735266,4.8933041,8.5,2756,210,1,0,0,0,1,0,0,0
769,Leonardo Hotel Milan City Center,Via Messina 10 Sempione 20154 Milan Italy,Milan,Italy,45.482442,9.1756982,8.2,1018,175,1,0,0,0,1,0,0,0
